ensembl_gene_id,symbol,trajectory_direction,average_post_log2FC,average_post_fdr
ENSMUSG00000021356,Irf4,lower,-1.78897124305354,0.00000291444918200848
ENSMUSG00000087014,Gm16364,lower,-1.00051946223084,0.00000297415279417282
ENSMUSG00000078915,Hsp25-ps1,lower,-1.54450064002803,0.00000315609508774733
ENSMUSG00000097282,5031415H12Rik,lower,-1.45552088659121,0.00000334124480969444
ENSMUSG00000055430,Nap1l5,higher,1.13135626850597,0.00000342196657234377
ENSMUSG00000044103,Il1f9,lower,-1.7867023206172,0.00000349030880479981
ENSMUSG00000050251,Olfr809,higher,1.46866260535647,0.00000368751927283104
ENSMUSG00000021680,Crhbp,lower,-1.69448749906527,0.00000379165810082668
ENSMUSG00000071226,Cecr2,lower,-1.75959980881987,0.00000380799169169275
ENSMUSG00000051998,Lax1,higher,1.44027295511605,0.0000039637736709692
ENSMUSG00000057933,Gsta2,lower,-1.68908942787078,0.00000400488676469989
ENSMUSG00000032186,Tmod2,lower,-1.12569271762974,0.00000405548595396374
ENSMUSG00000049555,Tmie,higher,1.01953841122513,0.00000405984521584215
ENSMUSG00000015090,Ptgds,lower,-1.49158233313115,0.00000411091697818671
ENSMUSG00000117061,ENSMUSG00000117061,lower,-1.12342945990473,0.0000042085848266047
ENSMUSG00000033196,Myh2,lower,-1.7098662621467,0.00000444842753692232
ENSMUSG00000108161,Gm32914,lower,-1.36295997355419,0.00000452059559023586
ENSMUSG00000039714,Cplx3,lower,-1.46340778855087,0.00000464000806831054
ENSMUSG00000097474,Gm26584,higher,1.71993797760024,0.00000464227325203888
ENSMUSG00000116760,ENSMUSG00000116760,lower,-1.65306563028792,0.00000464603192113931
ENSMUSG00000111556,Gm19299,higher,1.46730656112701,0.00000466207466621991
ENSMUSG00000029720,Gm20605,lower,-1.00800929077375,0.00000467267233548299
ENSMUSG00000020656,Grhl1,higher,1.24131698870106,0.00000478598502395925
ENSMUSG00000094378,Gm15097,higher,1.00129841898495,0.00000483719463931199
ENSMUSG00000079559,Colca2,lower,-1.57273843610188,0.00000496882028181876
ENSMUSG00000047728,BC025446,lower,-1.23959781178003,0.00000500094852863472
ENSMUSG00000112533,Gm20758,lower,-1.68676978562059,0.00000538377434567571
ENSMUSG00000060572,Mfap2,higher,1.1190383382648,0.00000549327127222909
ENSMUSG00000035085,1700020L24Rik,higher,1.07746274788215,0.00000551144248849711
ENSMUSG00000036764,Dnajc12,lower,-1.51422365727154,0.0000058012629714447
ENSMUSG00000110266,Gm32742,lower,-1.68631402089048,0.00000580944490066342
ENSMUSG00000114206,Gm30551,lower,-1.09748574827664,0.00000594751882934255
ENSMUSG00000102009,4933400F21Rik,lower,-1.45140354458079,0.00000609979521007398
ENSMUSG00000086741,Gm15816,lower,-1.48414750907871,0.00000618977669131157
ENSMUSG00000036292,Gramd1c,lower,-1.31021661189024,0.0000062524819055845
ENSMUSG00000068551,Zfp467,higher,1.02283549825798,0.00000632628374819599
ENSMUSG00000110547,Gm29773,lower,-1.25306014029906,0.00000652481791033186
ENSMUSG00000023341,Mx2,lower,-1.39848388416117,0.00000666910709142023
ENSMUSG00000085867,Gm5834,higher,1.34518501089,0.00000675069823310991
ENSMUSG00000117508,ENSMUSG00000117508,lower,-1.38366132278229,0.00000688139932844218
ENSMUSG00000090176,Cd200r2,lower,-1.41757491006585,0.00000711250274532159
ENSMUSG00000035509,Fbxl21,lower,-1.40438031022305,0.00000723364235044399
ENSMUSG00000024013,Fgd2,higher,1.15563939870029,0.00000731194422317381
ENSMUSG00000056643,Chst13,lower,-1.65366686459923,0.00000769764530511463
ENSMUSG00000117110,ENSMUSG00000117110,lower,-1.39191362663508,0.00000777778372648093
ENSMUSG00000065683,Gm23731,lower,-1.55487844484908,0.00000782135540532183
ENSMUSG00000024451,Arap3,lower,-1.52326469549597,0.00000782156506123298
ENSMUSG00000018920,Cxcl16,lower,-1.079236435459,0.00000786406266480149
ENSMUSG00000015966,Il17rb,lower,-1.33439216971196,0.00000831561367402812
ENSMUSG00000048721,Fndc9,lower,-1.6644765538562,0.00000911263232345574
ENSMUSG00000027344,Fsip1,higher,1.31567769512527,0.00000922694965425238
ENSMUSG00000113617,Gm8655,higher,1.14188318410923,0.00000927699914391067
ENSMUSG00000074001,Klhl40,lower,-1.6082946014271,0.00000930850884433284
ENSMUSG00000081890,Gm11243,lower,-1.25579452726329,0.00000936979703379263
ENSMUSG00000024030,Abcg1,lower,-1.09979228031257,0.0000113694737210862
ENSMUSG00000043557,Mdga1,higher,1.16666096121073,0.0000121230732228
ENSMUSG00000030745,Il21r,lower,-1.67917321600978,0.0000122607957938715
ENSMUSG00000111488,Gm31378,higher,1.79972282223572,0.0000129613407463139
ENSMUSG00000049098,Olfr147,higher,1.66863705883316,0.0000135658489597241
ENSMUSG00000026832,Cytip,lower,-1.81948942985068,0.0000139631512026137
ENSMUSG00000097610,A930012L18Rik,higher,1.44326466895249,0.0000140242944986152
ENSMUSG00000034532,Fbxo16,lower,-1.28060081988651,0.0000149542478810024
ENSMUSG00000113101,Gm33424,lower,-1.62591524846892,0.0000149582839283188
ENSMUSG00000067642,Adgrf3,lower,-1.52064330327681,0.0000152959308016447
ENSMUSG00000084989,Crocc2,higher,1.66121954035838,0.0000154436545136938
ENSMUSG00000028444,Cntfr,lower,-1.27093854444115,0.0000163743230333691
ENSMUSG00000020037,Rfx4,lower,-1.47973643984761,0.0000173940040394912
ENSMUSG00000118212,ENSMUSG00000118212,higher,1.43109505924071,0.0000182101166573832
ENSMUSG00000048647,Exd1,lower,-1.29322547413413,0.0000183969818316238
ENSMUSG00000044461,Shisa2,lower,-1.42203720139347,0.0000190756720519035
ENSMUSG00000034613,Ppm1h,higher,1.34728587343259,0.0000195450418172575
ENSMUSG00000041380,Htr2c,higher,1.68495085111942,0.000019589981285362
ENSMUSG00000102882,Gm2065,lower,-1.04578166923221,0.0000201322999569815
ENSMUSG00000050737,Ptges,higher,1.26152790119153,0.0000201746845583988
ENSMUSG00000115545,Gm48908,higher,1.09318444006912,0.0000210348924206845
ENSMUSG00000078627,March10,lower,-1.49149769940678,0.0000215628807664794
ENSMUSG00000015968,Cacna1d,higher,1.39964908219027,0.0000215628807664794
ENSMUSG00000114481,Gm46415,lower,-1.14006159530264,0.0000222761748517622
ENSMUSG00000052143,Gm9869,lower,-1.3688872516663,0.0000228589031087773
ENSMUSG00000104781,Gm43303,lower,-1.48831316884418,0.0000243910883855481
ENSMUSG00000058498,Rnf207,higher,1.02338389955856,0.0000258217243852531
ENSMUSG00000026117,Zap70,higher,1.40525324540216,0.0000262127828424783
ENSMUSG00000112329,Gm47908,higher,1.44037852461878,0.0000270245556661401
ENSMUSG00000023336,Wfdc1,lower,-1.80427948733135,0.0000271790807223294
ENSMUSG00000038663,Fsd2,lower,-1.42965324325141,0.0000305202986302618
ENSMUSG00000109156,Gm45194,lower,-1.49055457514426,0.0000307815124406078
ENSMUSG00000030518,Fam189a1,lower,-1.27950587973256,0.0000313329168263461
ENSMUSG00000025163,Cd7,higher,1.38190289804966,0.0000322597969779071
ENSMUSG00000029158,Yipf7,lower,-1.33241217562358,0.0000327319463215251
ENSMUSG00000113011,Gm1995,higher,1.34309572091374,0.0000333096998468252
ENSMUSG00000110597,Gm8798,higher,1.13907806954188,0.0000339041572906994
ENSMUSG00000031621,Isx,lower,-1.23784728722081,0.000034555675580323
ENSMUSG00000024033,Rsph1,lower,-1.54004354964103,0.0000347754271542757
ENSMUSG00000064246,Chil1,lower,-1.13809702195931,0.0000351073258856883
ENSMUSG00000102403,Gm38187,higher,1.14650478553262,0.0000371186477864264
ENSMUSG00000110623,Gm32005,higher,1.26232290946286,0.0000376443618780763
ENSMUSG00000054404,Slfn5,lower,-1.17822167517708,0.0000382648791827771
ENSMUSG00000086932,Gm22000,lower,-1.36683616616801,0.0000393942556849661
ENSMUSG00000106108,Gm43221,higher,1.00569421701258,0.0000406502949116212
ENSMUSG00000068697,Myoz1,lower,-1.34605873894722,0.000040761256245848
ENSMUSG00000034990,Otoa,lower,-1.28669041401846,0.0000418276028356565
ENSMUSG00000021575,Ahrr,lower,-1.41618740939116,0.0000424749577368202
ENSMUSG00000010021,Kif19a,lower,-1.46706437552346,0.0000448179633661101
ENSMUSG00000110887,Cbx3-ps8,higher,1.50801203593067,0.0000462217658568351
ENSMUSG00000046005,D830044D21Rik,lower,-1.48453433025293,0.0000464340457774559
ENSMUSG00000091383,Hist1h2al,higher,1.16495186675162,0.0000476215552931538
ENSMUSG00000020553,Pctp,lower,-1.44756495400494,0.0000477973318920058
ENSMUSG00000022598,Psca,lower,-1.65626988163671,0.000048808133468151
ENSMUSG00000103691,Gm38019,higher,1.36308400453812,0.0000503506808355815
ENSMUSG00000089817,Gm7162,lower,-1.43951447938593,0.000050609407203596
ENSMUSG00000041078,Grid1,higher,1.4089759795349,0.0000512962819163435
ENSMUSG00000059325,Hopx,higher,1.22113177368991,0.0000516127339515601
ENSMUSG00000104432,A430027C01Rik,higher,1.42460188234573,0.0000556993236966033
ENSMUSG00000096049,Gm2075,higher,1.33253987024225,0.0000569561193659295
ENSMUSG00000089769,Gm16574,lower,-1.2548724853586,0.0000601436989929983
ENSMUSG00000052373,Mpp3,lower,-1.3889565378061,0.000060345870027932
ENSMUSG00000028950,Tas1r1,lower,-1.06125613286989,0.0000605099870477869
ENSMUSG00000062345,Serpinb2,lower,-1.06121857908795,0.0000621196213819768
ENSMUSG00000015950,Ncf1,lower,-1.281893362739,0.0000626860992123903
ENSMUSG00000097079,Gm26604,lower,-1.53275475966002,0.0000643063080040475
ENSMUSG00000024039,Cbs,higher,1.11875227550875,0.0000674714223872863
ENSMUSG00000023078,Cxcl13,lower,-1.19256038517765,0.0000706105848849902
ENSMUSG00000090113,Nhlrc4,lower,-1.61880314118988,0.000071683514006765
ENSMUSG00000047495,Dlgap2,lower,-1.34883582191443,0.0000739399313811783
ENSMUSG00000108195,Gm44415,higher,1.16591092158819,0.000074109916068486
ENSMUSG00000027887,Sypl2,lower,-1.56933573319987,0.0000746641395869889
ENSMUSG00000038523,1700003F12Rik,lower,-1.12566045786766,0.0000749142675276943
ENSMUSG00000032131,Abcg4,higher,1.11773057023348,0.0000749203260045408
ENSMUSG00000057722,Lepr,lower,-1.02098621821289,0.0000753919527647037
ENSMUSG00000045362,Tnfrsf26,lower,-1.49007284997631,0.0000759501945121878
ENSMUSG00000111774,Gm38398,lower,-1.03312008788234,0.0000766651083271278
ENSMUSG00000105689,Gm43120,lower,-1.10346797737872,0.0000807656719222696
ENSMUSG00000035283,Adrb1,lower,-1.4103307596291,0.0000817172752862407
ENSMUSG00000010080,Epn3,higher,1.1004121768764,0.0000863524150597943
ENSMUSG00000016496,Cd274,lower,-1.44913953832059,0.000088486714312986
ENSMUSG00000028417,Tal2,lower,-1.53469824136379,0.0000887090208151082
ENSMUSG00000117030,ENSMUSG00000117030,lower,-1.31900505803536,0.0000887325871392884
ENSMUSG00000055958,Gm9987,higher,1.43828884555445,0.0000892131068066815
ENSMUSG00000025196,Cpn1,lower,-1.2733577248337,0.000100388771537642
ENSMUSG00000030737,Slco2b1,lower,-1.48514600176585,0.000103883738192971
ENSMUSG00000087813,Gm22490,lower,-1.37790270850336,0.000104510118194982
ENSMUSG00000040528,Milr1,lower,-1.19663919497957,0.000104901370532596
ENSMUSG00000066027,Gm10436,higher,1.05652233626278,0.000109155677425139
ENSMUSG00000105342,Gm43244,lower,-1.43037032825806,0.000114340392671287
ENSMUSG00000109167,Gm44652,higher,1.14354450731113,0.000121837501261059
ENSMUSG00000028931,Kcnab2,higher,1.05741234523571,0.000123503941619951
ENSMUSG00000057716,Tmem178b,higher,1.12751361245379,0.000124309801886104
ENSMUSG00000011589,Fsd1,higher,1.40627069948178,0.000127272676056602
ENSMUSG00000101445,Gm28932,higher,1.56294032435998,0.000129590880600638
ENSMUSG00000084713,Gm24627,higher,1.49986419383652,0.000131130731427315
ENSMUSG00000073568,Arl14epl,lower,-1.4748860019458,0.000134593984548295
ENSMUSG00000114274,Gm35333,higher,1.45317840634295,0.000137625290769786
ENSMUSG00000027713,1810062G17Rik,higher,1.22696720129196,0.000138614845916969
ENSMUSG00000031762,Mt2,higher,1.03421186671903,0.00013869459274783
ENSMUSG00000086098,Gm14291,lower,-1.09069470420233,0.000150446050392033
ENSMUSG00000021211,Akr1c12,higher,1.09567018483464,0.00015586179659904
ENSMUSG00000027489,Necab3,lower,-1.04672744764315,0.000159852980880784
ENSMUSG00000086655,C330018A13Rik,higher,1.24341894455065,0.00016198485768591
ENSMUSG00000103313,Gm38357,lower,-1.45583553528959,0.000163680159750399
ENSMUSG00000078349,AW011738,higher,1.14566507146855,0.000168723985298249
ENSMUSG00000042306,S100a14,lower,-1.26527131532866,0.000173138590135798
ENSMUSG00000001588,Acap1,lower,-1.0005644805789,0.000176013424461907
ENSMUSG00000011171,Vipr2,higher,1.10097931698847,0.000176972876793074
ENSMUSG00000097892,Gm26801,lower,-1.23339476665437,0.000177934597364053
ENSMUSG00000021922,Itih4,lower,-1.43070730203254,0.00018580189252199
ENSMUSG00000033082,Clec1a,lower,-1.31763705522741,0.000207234492566216
ENSMUSG00000108280,Gm8703,lower,-1.22446980657101,0.000209044378269093
ENSMUSG00000045657,Pcdhb10,higher,1.03533256091582,0.000219337680742663
ENSMUSG00000096984,Gm26523,higher,1.11958134759166,0.000222064003351154
ENSMUSG00000038257,Glra3,higher,1.68096807146247,0.000228042224247644
ENSMUSG00000091455,Otogl,lower,-1.25017173722365,0.000228562650816021
ENSMUSG00000099238,Mir7001,lower,-1.04173293960075,0.000243001722207078
ENSMUSG00000117104,ENSMUSG00000117104,lower,-1.38899151568607,0.000243759948360077
ENSMUSG00000026610,Esrrg,lower,-1.16304363235727,0.000253835932390562
ENSMUSG00000084772,Gm15473,higher,1.11592335598849,0.000258051083843269
ENSMUSG00000101394,Gm28183,higher,1.22450144710613,0.000260821393695599
ENSMUSG00000020891,Alox8,higher,1.32370206012724,0.000265087087172214
ENSMUSG00000057816,1700007G11Rik,lower,-1.47424848185612,0.000272732446892457
ENSMUSG00000076439,Mog,lower,-1.36633710036955,0.000276252790601797
ENSMUSG00000079593,Gm14597,higher,1.13204737118574,0.000278355338869251
ENSMUSG00000023999,Kif6,higher,1.23025586738138,0.000287623965714557
ENSMUSG00000047696,Ccdc144b,lower,-1.41055583486113,0.000288872101341003
ENSMUSG00000088768,Gm25494,lower,-1.14453530330249,0.000288872101341003
ENSMUSG00000065599,Mir23b,higher,1.03876532491289,0.000296403789109039
ENSMUSG00000085257,Gm13264,lower,-1.18721966986668,0.000296627070769107
ENSMUSG00000102676,Gm37435,lower,-1.20455729542585,0.000297722417981186
ENSMUSG00000035277,Arx,lower,-1.08487239955028,0.000300296342560499
ENSMUSG00000105326,6030400A10Rik,higher,1.03438646418352,0.000309193358980702
ENSMUSG00000104140,Gm37140,lower,-1.04773236629064,0.000319045482954228
ENSMUSG00000118273,ENSMUSG00000118273,higher,1.31785466661969,0.000321691908513145
ENSMUSG00000017692,Rhbdl3,higher,1.02083756383695,0.000323287675599626
ENSMUSG00000105102,Gm35507,lower,-1.19824049460599,0.000326474865590576
ENSMUSG00000108530,4930429H19Rik,lower,-1.31037117564937,0.000333826305133609
ENSMUSG00000027556,Car1,higher,1.27010011972136,0.000333980646649805
ENSMUSG00000114068,Gm48783,lower,-1.12929301756322,0.000337789537415685
ENSMUSG00000117901,ENSMUSG00000117901,lower,-1.31630799026515,0.000337902399233396
ENSMUSG00000075012,Fjx1,higher,1.1539241117759,0.00034240416354557
ENSMUSG00000098086,1700120C18Rik,higher,1.27049898921513,0.000355999208895415
ENSMUSG00000030317,Timp4,lower,-1.13513677099831,0.000366466372851023
ENSMUSG00000021379,Id4,lower,-1.31367901125698,0.000372424380163105
ENSMUSG00000117916,ENSMUSG00000117916,lower,-1.37198917561107,0.000380290918524104
ENSMUSG00000114828,AI463229,lower,-1.20262993724789,0.00038535478265086
ENSMUSG00000096169,Olfr1564,lower,-1.16274808437344,0.000392392726332066
ENSMUSG00000106269,4930580E04Rik,higher,1.04507589568441,0.000396939160136172
ENSMUSG00000079679,Vwde,higher,1.16698483431991,0.000409825401823102
ENSMUSG00000047485,Klhl34,lower,-1.48462692317381,0.000418816128743013
ENSMUSG00000022468,Endou,higher,1.04061414662344,0.000422022957597147
ENSMUSG00000038738,Shank1,higher,1.25413278431233,0.000429536003323085
ENSMUSG00000114474,Gm34388,lower,-1.14789302284684,0.000429951294338277
ENSMUSG00000085779,Atcayos,lower,-1.21892512055018,0.000433632767402169
ENSMUSG00000074766,Ism1,higher,1.39160590284138,0.000435010236910926
ENSMUSG00000084350,Znf41-ps,higher,1.03593646391489,0.000513143125123274
ENSMUSG00000116311,ENSMUSG00000116311,higher,1.19743309409835,0.000515165825521557
ENSMUSG00000100410,2310020H05Rik,lower,-1.35053563292236,0.000516669973893284
ENSMUSG00000099998,Gm6501,higher,1.00688049958995,0.000552801204906513
ENSMUSG00000103473,Gm37696,lower,-1.0939689519583,0.000558805322895117
ENSMUSG00000105403,Gm43618,higher,1.25603820269277,0.000560183281204179
ENSMUSG00000085606,Gm15792,lower,-1.07406635400366,0.000584137215616352
ENSMUSG00000097515,1700040D17Rik,higher,1.39622065242061,0.000598930570576663
ENSMUSG00000062309,Rpp25,lower,-1.0565183081145,0.000698283473383457
ENSMUSG00000040706,Agmat,lower,-1.163456237103,0.000726318032212328
ENSMUSG00000023473,Celsr3,lower,-1.16488904928249,0.000730464209105057
ENSMUSG00000099686,Gm29460,lower,-1.09875853961715,0.000737942726504109
ENSMUSG00000103056,Gm38268,higher,1.01623576977914,0.000862805195607992
ENSMUSG00000062826,Ces2f,higher,1.33522460966315,0.000882127114508008
ENSMUSG00000107017,Gm43196,higher,1.13986696797558,0.000922279736752853
ENSMUSG00000051243,Islr2,higher,1.02528793276914,0.000930858989498638
ENSMUSG00000096960,A230028O05Rik,lower,-1.00136300753944,0.000932331729966911
ENSMUSG00000068232,Vmn1r42,lower,-1.15065096713552,0.000940427006841702
ENSMUSG00000085639,Gm15410,higher,1.09747690250935,0.000947532303874488
ENSMUSG00000051397,Tacstd2,higher,1.25231061168189,0.000986328327962883
ENSMUSG00000070424,Art5,lower,-1.19287826435626,0.00103689988908135
ENSMUSG00000113829,Gm18619,higher,1.1427858522992,0.00106685707343346
ENSMUSG00000030825,Hsd17b14,higher,1.09714950270715,0.00115875840909019
ENSMUSG00000028457,Atp8b5,higher,1.0256680837738,0.00122471880877119
ENSMUSG00000034265,Zdhhc14,lower,-1.05949318425802,0.00131284016887014
ENSMUSG00000086221,4930412B13Rik,higher,1.1203691105333,0.00136743708997108
ENSMUSG00000044231,Nhlrc1,lower,-1.04682742780482,0.00140451948017615
ENSMUSG00000023328,Ache,higher,1.11646252062331,0.00144118882696788
ENSMUSG00000058589,Anks1b,lower,-1.17161418096628,0.00149670838922164
ENSMUSG00000064280,Ccdc146,lower,-1.10328377153669,0.00172028844058106
ENSMUSG00000022766,Serpind1,lower,-1.1118104295587,0.0018248489708906
ENSMUSG00000028011,Tdo2,lower,-1.05708600405032,0.00191499842165967
ENSMUSG00000046598,Bdh1,lower,-1.03168773131096,0.00193696913661081
ENSMUSG00000023013,Aqp2,higher,1.06296016922484,0.00206721046540321
ENSMUSG00000029999,Tgfa,lower,-1.10216537926759,0.00210884350910769
ENSMUSG00000118369,ENSMUSG00000118369,lower,-1.00861908718602,0.00214390276938124
ENSMUSG00000048602,Morc2b,lower,-1.16922587883853,0.00239818200428497
ENSMUSG00000031849,Comp,higher,1.14013803147764,0.00245699017877008
ENSMUSG00000085992,Gm11515,lower,-1.06463054394611,0.00248285394092296
ENSMUSG00000087024,B230119M05Rik,lower,-1.10103721598151,0.00299548091208538
ENSMUSG00000029651,Mtus2,lower,-1.05825872425211,0.00305103512045873
ENSMUSG00000058975,Kcnc1,lower,-1.20642249286182,0.00305451215845724
ENSMUSG00000021751,Acox2,higher,1.12401891152214,0.0033073104626522
ENSMUSG00000041608,Entpd3,lower,-1.09796238505779,0.00334955949906397
ENSMUSG00000112778,Gm33677,lower,-1.05661209326267,0.00356337938684899
ENSMUSG00000097651,4930461G14Rik,higher,1.0447627317466,0.0036275147695119
ENSMUSG00000032726,Bmp8a,lower,-1.12312582652751,0.00385209051391432
ENSMUSG00000087307,Gm12925,lower,-1.01177384987978,0.00435368044622088
ENSMUSG00000101102,Gm28609,lower,-1.04485332769988,0.00520305283344641
ENSMUSG00000053909,Rhox10,lower,-1.03400052148057,0.00572685446907018
ENSMUSG00000075296,Aldh3b2,lower,-1.06848468127596,0.00724459379462946
ENSMUSG00000107932,Gm44432,lower,-1.11345423738038,0.0102944544531334
