ensembl_gene_id,symbol,average_log2_expression,joint_F,joint_p_value,joint_fdr,average_post_log2FC,average_post_t,average_post_p_value,average_post_fdr,Middle_vs_Early_D1,Late_vs_Early_D1,Middle_vs_Early_D2,Late_vs_Early_D2,Middle_vs_Early_D6,Late_vs_Early_D6,mean_Middle_vs_Early_log2FC,mean_Late_vs_Early_log2FC,average_fold_change_ratio,average_two_fold_pass,positive_contrasts,negative_contrasts,trajectory_direction,all_six_same_direction,joint_selected,post_selected,absolute_average_post_log2FC,post_rank,expression_filter_pass
ENSMUSG00000058297,Spock2,10.6290701972368,1631.37280902874,0.000000000000000000000000000000000000000000000000000000000000243936184383114,0.000000000000000000000000000000000000000000000000000000000262524121633107,1.97172735453425,91.7982449532621,0.00000000000000000000000000000000000000000000000000000000000000395051666313904,0.00000000000000000000000000000000000000000000000000000000000579756277209577,2.07785421459717,2.80488784222516,1.91400582089676,2.52820470704639,0.88528259498354,1.62012894745647,1.62571421015916,2.31774049890934,3.92237468206228,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.97172735453425,11,TRUE
ENSMUSG00000070867,Trabd2b,9.49085191194297,1607.42083658627,0.000000000000000000000000000000000000000000000000000000000000369328405482348,0.00000000000000000000000000000000000000000000000000000000033122602498342,2.70613952043215,90.4703941405015,0.00000000000000000000000000000000000000000000000000000000000000894112343480336,0.0000000000000000000000000000000000000000000000000000000000111028119698485,2.39888789579979,3.73680429275768,2.67712798989049,3.72034702025239,1.38427928374108,2.31939064015146,2.15343172314378,3.25884731772051,6.52573100785862,TRUE,6,0,higher,TRUE,TRUE,TRUE,2.70613952043215,13,TRUE
ENSMUSG00000020473,Aebp1,13.2741652035105,1404.76157924893,0.0000000000000000000000000000000000000000000000000000000000161390861802972,0.0000000000000000000000000000000000000000000000000000000096493803040199,1.40216115139485,87.7103010319493,0.000000000000000000000000000000000000000000000000000000000000050755981467807,0.0000000000000000000000000000000000000000000000000000000000585252720596292,1.37959390321883,1.79401727192232,1.24151982087869,1.75664671003005,0.92627493271678,1.31491426960243,1.18246288560477,1.62185941718493,2.64297201912438,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.40216115139485,14,TRUE
ENSMUSG00000068196,Col8a1,11.9145341592936,1512.93487686343,0.00000000000000000000000000000000000000000000000000000000000201848450465471,0.000000000000000000000000000000000000000000000000000000001551637874221,1.60661963457265,86.7824523887553,0.0000000000000000000000000000000000000000000000000000000000000920983006113753,0.0000000000000000000000000000000000000000000000000000000000991161911179621,1.0925937868287,1.49387868316275,1.42351467041455,2.36885865137084,1.1771546763506,2.08371733930844,1.23108771119795,1.98215155794734,3.04537446294126,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.60661963457265,15,TRUE
ENSMUSG00000045441,Gprin3,10.4051408766728,1461.998946529,0.00000000000000000000000000000000000000000000000000000000000527086996540946,0.00000000000000000000000000000000000000000000000000000000354531891048354,2.08230962328539,85.794473549862,0.000000000000000000000000000000000000000000000000000000000000174903984910649,0.000000000000000000000000000000000000000000000000000000000170006748141853,1.97434750535347,3.1274266223329,1.43498516679496,2.46813529092284,1.40508742435495,2.08387572995325,1.60480669883446,2.55981254773633,4.23484634144138,TRUE,6,0,higher,TRUE,TRUE,TRUE,2.08230962328539,16,TRUE
ENSMUSG00000044033,Ccdc141,10.8065287863227,1934.76946281583,0.00000000000000000000000000000000000000000000000000000000000000203636535919599,0.00000000000000000000000000000000000000000000000000000000000328730459935008,-1.90220977419679,-85.7587491843978,0.000000000000000000000000000000000000000000000000000000000000179032070768228,0.000000000000000000000000000000000000000000000000000000000170006748141853,-1.61824828036616,-3.47658963865706,-1.60996330016058,-3.04424147875292,-0.465128273586691,-1.19908767365731,-1.23111328470448,-2.5733062636891,0.267533271265435,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.90220977419679,16,TRUE
ENSMUSG00000004317,Clcn5,12.1352146922164,1647.43521330422,0.000000000000000000000000000000000000000000000000000000000000185328228800559,0.000000000000000000000000000000000000000000000000000000000213696685537674,-1.43778461389658,-85.3885133709693,0.00000000000000000000000000000000000000000000000000000000000022812457641084,0.000000000000000000000000000000000000000000000000000000000204589724277789,-1.25899615229542,-2.14403923300371,-1.09796287221427,-2.18726538670625,-0.605259100466094,-1.33318493869371,-0.987406041658596,-1.88816318613455,0.369133706854559,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.43778461389658,18,TRUE
ENSMUSG00000020241,Col6a2,12.4266875727505,1351.12958693479,0.0000000000000000000000000000000000000000000000000000000000480227339496511,0.0000000000000000000000000000000000000000000000000000000276868212196149,1.56813875903353,84.8177149603637,0.000000000000000000000000000000000000000000000000000000000000332129893733883,0.000000000000000000000000000000000000000000000000000000000282188046028741,1.53429802977265,2.08039292738142,1.44162884562596,1.78469241311542,0.882246745655236,1.68557359265051,1.28605787368461,1.85021964438245,2.96521920195737,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.56813875903353,19,TRUE
ENSMUSG00000031561,Tenm3,12.5190202066739,1332.24990839569,0.0000000000000000000000000000000000000000000000000000000000712207165726264,0.0000000000000000000000000000000000000000000000000000000396453802631693,1.32712204306696,84.5927487283896,0.000000000000000000000000000000000000000000000000000000000000385390659343427,0.000000000000000000000000000000000000000000000000000000000311068070689047,1.75192222894885,1.77887045913801,1.35245906813791,1.57761991169851,0.640224369302949,0.861636221175553,1.24820188879657,1.40604219733736,2.5090166473368,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.32712204306696,20,TRUE
ENSMUSG00000016918,Sulf1,10.3044210541643,1740.10305962892,0.0000000000000000000000000000000000000000000000000000000000000399282108046683,0.00000000000000000000000000000000000000000000000000000000005371342558498,-2.0202013317488,-83.4484635292815,0.00000000000000000000000000000000000000000000000000000000000082621544547458,0.000000000000000000000000000000000000000000000000000000000635123616014102,-1.20551348659298,-2.854545821737,-1.1543350910843,-2.71524577039027,-1.23296396732479,-2.95860385336346,-1.19760418166736,-2.84279848183024,0.246523770705812,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.0202013317488,21,TRUE
ENSMUSG00000054555,Adam12,10.1361835501489,1309.92164651719,0.000000000000000000000000000000000000000000000000000000000114331169339497,0.0000000000000000000000000000000000000000000000000000000615216022215832,1.92860740822533,82.7746777645656,0.00000000000000000000000000000000000000000000000000000000000130078463733385,0.000000000000000000000000000000000000000000000000000000000954480290930922,2.39473614271729,2.98741383665328,1.84160265492309,1.97912029714438,0.908555730113946,1.4602157878,1.71496484258478,2.14224997386589,3.80687555127284,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.92860740822533,22,TRUE
